source_file,table_index,start_line,row_index,columns,row_json
amn/SERVICE_BLUEPRINT.md,9,290,1,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""UI / UX / Flow"", ""Status"": ""`TBD`"", ""Required Proof"": ""Surface coverage, states, RTL, purpose/CTA, no ownership breach"", ""Evidence"": ""N/A"", ""Notes"": ""No UI-first closure.""}"
amn/SERVICE_BLUEPRINT.md,9,290,2,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Binding"", ""Status"": ""`TBD`"", ""Required Proof"": ""Typed client/boundary, actual usage, TypeScript PASS"", ""Evidence"": ""N/A"", ""Notes"": ""First Binding must be small.""}"
amn/SERVICE_BLUEPRINT.md,9,290,3,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Integration"", ""Status"": ""`TBD`"", ""Required Proof"": ""Approved contract/event/public interface"", ""Evidence"": ""N/A"", ""Notes"": ""No deep/private integration.""}"
amn/SERVICE_BLUEPRINT.md,9,290,4,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Runtime"", ""Status"": ""`TBD`"", ""Required Proof"": ""Runtime mode, provider, happy/failure/recovery path proof"", ""Evidence"": ""N/A"", ""Notes"": ""Fixture/mock/seed is not runtime truth.""}"
amn/SERVICE_BLUEPRINT.md,9,290,5,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Backend"", ""Status"": ""`TBD`"", ""Required Proof"": ""handler/service/data/security proof"", ""Evidence"": ""N/A"", ""Notes"": ""Not implied by OpenAPI.""}"
amn/SERVICE_BLUEPRINT.md,9,290,6,Gate | Status | Required Proof | Evidence | Notes,"{""Gate"": ""Production Readiness"", ""Status"": ""`BLOCKED`"", ""Required Proof"": ""builds, security, observability, tests, rollback, evidence pack"", ""Evidence"": ""N/A"", ""Notes"": ""No GO without all criteria.""}"
amn/SERVICE_BLUEPRINT.md,10,316,1,Area | Status | Notes | Evidence,"{""Area"": ""Auth dependency"", ""Status"": ""`TBD`"", ""Notes"": ""Must use `auth.openapi.yaml` when applicable."", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,10,316,2,Area | Status | Notes | Evidence,"{""Area"": ""RBAC/ABAC"", ""Status"": ""`TBD`"", ""Notes"": ""Actor and capability enforcement must be server/platform-enforced when enabled."", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,10,316,3,Area | Status | Notes | Evidence,"{""Area"": ""PII/privacy"", ""Status"": ""`TBD`"", ""Notes"": ""No logging/retention claim without policy evidence."", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,10,316,4,Area | Status | Notes | Evidence,"{""Area"": ""Audit"", ""Status"": ""`TBD`"", ""Notes"": ""High-risk changes and financial effects require audit trace."", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,10,316,5,Area | Status | Notes | Evidence,"{""Area"": ""Secrets"", ""Status"": ""`TBD`"", ""Notes"": ""No secrets in source, logs, or evidence."", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,1,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Observability"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""signals/logs/metrics for P0 flows when enabled"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,2,Area | Status | Minimum Proof | Evidence,"{""Area"": ""TypeScript"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""`pnpm -w exec tsc --noEmit`"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,3,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Unit/Component"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""scope-based tests where applicable"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,4,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Integration/E2E"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""critical path proof where applicable"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,5,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Visual/RTL"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""screenshot/visual proof for UI changes"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,6,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Accessibility"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""WCAG 2.2 floor where applicable"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,11,328,7,Area | Status | Minimum Proof | Evidence,"{""Area"": ""Performance"", ""Status"": ""`TBD`"", ""Minimum Proof"": ""no material regression for enabled flows"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,1,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""dashboard"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,2,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""operations"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,3,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""finance"", ""Relation to This Service"": ""WLT-owned financial truth only; this service may expose monitoring/admin context when applicable"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,4,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""catalogs"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,5,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""support"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,6,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""partners"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,7,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""marketing"", ""Relation to This Service"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,8,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""community-services"", ""Relation to This Service"": ""Applies to ESF/KWD/MRF/SND when relevant"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,9,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""control/platform"", ""Relation to This Service"": ""Platform admin only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,10,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""control/administration"", ""Relation to This Service"": ""Administrative control only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,12,342,11,Control-Panel Area | Relation to This Service | Status | Evidence,"{""Control-Panel Area"": ""control/hr"", ""Relation to This Service"": ""HR/admin only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
amn/SERVICE_BLUEPRINT.md,13,366,1,Evidence ID | Scope | Result | Path | Notes,"{""Evidence ID"": ""TBD"", ""Scope"": ""TBD"", ""Result"": ""TBD"", ""Path"": ""`tools/registry/runs/{SESSION_ID}`"", ""Notes"": ""Add only verified evidence.""}"
arb/SERVICE_BLUEPRINT.md,1,25,1,Field | Value,"{""Field"": ""Service ID"", ""Value"": ""`arb`""}"
arb/SERVICE_BLUEPRINT.md,1,25,2,Field | Value,"{""Field"": ""Service Name"", ""Value"": ""Reservations / حجوزات""}"
arb/SERVICE_BLUEPRINT.md,1,25,3,Field | Value,"{""Field"": ""Service Type"", ""Value"": ""`PAID_SERVICE`""}"
arb/SERVICE_BLUEPRINT.md,1,25,4,Field | Value,"{""Field"": ""Owner Root"", ""Value"": ""`arb/`""}"
arb/SERVICE_BLUEPRINT.md,1,25,5,Field | Value,"{""Field"": ""Truth File"", ""Value"": ""`arb/SERVICE_BLUEPRINT.md`""}"
arb/SERVICE_BLUEPRINT.md,1,25,6,Field | Value,"{""Field"": ""OpenAPI Contract"", ""Value"": ""`arb/arb.openapi.yaml`""}"
arb/SERVICE_BLUEPRINT.md,1,25,7,Field | Value,"{""Field"": ""Public Export Path"", ""Value"": ""`arb/index.ts`""}"
arb/SERVICE_BLUEPRINT.md,1,25,8,Field | Value,"{""Field"": ""Current Decision"", ""Value"": ""`NOT CLOSED`""}"
arb/SERVICE_BLUEPRINT.md,1,25,9,Field | Value,"{""Field"": ""Current Status"", ""Value"": ""`ROOTED_UNPROVEN / SERVICE_BLUEPRINT_BASELINE`""}"
arb/SERVICE_BLUEPRINT.md,1,25,10,Field | Value,"{""Field"": ""Evidence Root"", ""Value"": ""`tools/registry/runs/{SESSION_ID}`""}"
arb/SERVICE_BLUEPRINT.md,2,102,1,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-client`"", ""Role / Scope"": ""Customer: البحث، الحجز، دفع/عربون عند اعتماده، المتابعة، الإلغاء/الدعم."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,2,102,2,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`webapp`"", ""Role / Scope"": ""Customer Web: حجوزات عبر الويب عند النضج."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,2,102,3,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-partner`"", ""Role / Scope"": ""Provider/Partner: إدارة الحجوزات، التوافر، العروض، التأكيد، الإلغاء."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,2,102,4,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`app-field`"", ""Role / Scope"": ""Field Agent: تفعيل مزودين أو دعم ميداني عند الحاجة المثبتة."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,2,102,5,Surface | Role / Scope | What Surface Provides | Status | Evidence,"{""Surface"": ""`control-panel`"", ""Role / Scope"": ""Admin/Ops: نزاعات، سياسات، تدقيق، إشراف، تشغيل."", ""What Surface Provides"": ""runtime / shell / composition only"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,3,132,1,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-client`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Customer: البحث، الحجز، دفع/عربون عند اعتماده، المتابعة، الإلغاء/الدعم."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,3,132,2,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`webapp`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Customer Web: حجوزات عبر الويب عند النضج."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,3,132,3,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-partner`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Provider/Partner: إدارة الحجوزات، التوافر، العروض، التأكيد، الإلغاء."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,3,132,4,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`app-field`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Field Agent: تفعيل مزودين أو دعم ميداني عند الحاجة المثبتة."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,3,132,5,Surface | Ownership Rule | Service Scope | Status | Evidence,"{""Surface"": ""`control-panel`"", ""Ownership Rule"": ""app owns shell/composition only"", ""Service Scope"": ""Admin/Ops: نزاعات، سياسات، تدقيق، إشراف، تشغيل."", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,1,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-01`"", ""Operation"": ""Reservation discovery"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,2,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-02`"", ""Operation"": ""Availability"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,3,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-03`"", ""Operation"": ""Offer detail"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,4,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-04`"", ""Operation"": ""Booking intent"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,5,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-05`"", ""Operation"": ""Deposit/guarantee relation"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,6,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-06`"", ""Operation"": ""Confirmation/cancellation"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,7,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-07`"", ""Operation"": ""Dispute/support"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,8,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-08`"", ""Operation"": ""Partner availability management"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,4,150,9,Operation ID | Operation | Business Meaning | Actor | Surface | Status | Evidence,"{""Operation ID"": ""`ARB-OP-09`"", ""Operation"": ""WLT payment/refund/settlement relation"", ""Business Meaning"": ""TBD"", ""Actor"": ""TBD"", ""Surface"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,5,211,1,ID | Surface | Screen / Route / Sheet / State | Type | Purpose / CTA | Required States | Owner Path | Status | Evidence,"{""ID"": ""`ARB-INV-TBD`"", ""Surface"": ""TBD"", ""Screen / Route / Sheet / State"": ""TBD"", ""Type"": ""TBD"", ""Purpose / CTA"": ""TBD"", ""Required States"": ""loading / empty / error / success / offline / disabled / pending / retry / blocked"", ""Owner Path"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,6,228,1,Flow ID | Screen / Route / State | Needed Data | Needed Action | Existing Contract | Required Contract Gap | Status | Evidence,"{""Flow ID"": ""`ARB-MATRIX-TBD`"", ""Screen / Route / State"": ""TBD"", ""Needed Data"": ""TBD"", ""Needed Action"": ""TBD"", ""Existing Contract"": ""`arb/arb.openapi.yaml`"", ""Required Contract Gap"": ""TBD"", ""Status"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,7,243,1,Gap ID | Gap Type | Affected Flow | Surface / Layer | Expected | Current | Impact | Priority | Closure Type | Target Owner Path | Blocked By | Verification Gate | Evidence,"{""Gap ID"": ""`ARB-GAP-TBD`"", ""Gap Type"": ""TBD"", ""Affected Flow"": ""TBD"", ""Surface / Layer"": ""TBD"", ""Expected"": ""TBD"", ""Current"": ""TBD"", ""Impact"": ""TBD"", ""Priority"": ""TBD"", ""Closure Type"": ""TBD"", ""Target Owner Path"": ""`arb/`"", ""Blocked By"": ""TBD"", ""Verification Gate"": ""TBD"", ""Evidence"": ""N/A""}"
arb/SERVICE_BLUEPRINT.md,8,261,1,Area | Status | Source | Evidence | Notes,"{""Area"": ""OpenAPI"", ""Status"": ""`CONTRACT_TBD`"", ""Source"": ""`arb/arb.openapi.yaml`"", ""Evidence"": ""N/A"", ""Notes"": ""Do not add fake endpoints.""}"
arb/SERVICE_BLUEPRINT.md,8,261,2,Area | Status | Source | Evidence | Notes,"{""Area"": ""API Types"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Must follow contract generate/verify.""}"
arb/SERVICE_BLUEPRINT.md,8,261,3,Area | Status | Source | Evidence | Notes,"{""Area"": ""API Client / Typed Boundary"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Required before Binding PASS.""}"
arb/SERVICE_BLUEPRINT.md,8,261,4,Area | Status | Source | Evidence | Notes,"{""Area"": ""Backend Handler"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""No backend claim without implementation evidence.""}"
arb/SERVICE_BLUEPRINT.md,8,261,5,Area | Status | Source | Evidence | Notes,"{""Area"": ""Persistence Model"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""No data claim without evidence.""}"
arb/SERVICE_BLUEPRINT.md,8,261,6,Area | Status | Source | Evidence | Notes,"{""Area"": ""Domain Model"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Must stay service-owned.""}"
arb/SERVICE_BLUEPRINT.md,8,261,7,Area | Status | Source | Evidence | Notes,"{""Area"": ""Mutable Policy / VAR"", ""Status"": ""`TBD`"", ""Source"": ""TBD"", ""Evidence"": ""N/A"", ""Notes"": ""Use `VAR_*` for market/region/provider/store/season mutable values.""}"
